yellow_cards,goals_conceded,saves,influence,goals_scored,id,first_name,own_goals,creativity,end_cost,ict_index,season,total_points,penalties_missed,start_cost,element_code,bonus,season_name,clean_sheets,assists,ea_index,penalties_saved,minutes,bps,element_type,threat,team,red_cards,second_name
2,45,0,0.0,0,80,Ashley,1,0.0,49,0.0,7,83,0,50,60551,6,2012/13,4,7,317,0,2455,0,3,0.0,90,0,Westwood
7,56,0,0.0,3,80,Ashley,0,0.0,49,0.0,8,100,0,55,60551,7,2013/14,9,2,401,0,3078,157,3,0.0,90,0,Westwood
4,36,0,0.0,0,80,Ashley,0,0.0,47,0.0,9,55,0,50,60551,0,2014/15,6,1,261,0,2149,363,3,0.0,90,0,Westwood
6,61,0,0.0,2,80,Ashley,0,0.0,42,0.0,10,83,0,45,60551,6,2015/16,5,2,275,0,2717,474,3,0.0,90,0,Westwood
3,9,0,50.8,0,80,Ashley,0,64.3,45,11.8,11,13,0,45,60551,0,2016/17,1,0,0,0,551,68,3,2.0,90,0,Westwood
2,17,0,182.4,0,80,Ashley,0,134.8,43,40.7,12,35,0,45,60551,1,2017/18,2,1,0,0,1105,189,3,90.0,90,0,Westwood
4,34,0,0.0,6,81,Jonathan,0,0.0,54,0.0,5,109,0,55,12813,8,2010/11,5,3,0,0,2341,0,3,0.0,90,0,Walters
3,52,0,0.0,7,81,Jonathan,0,0.0,60,0.0,6,140,2,60,12813,12,2011/12,9,5,312,0,3332,0,3,0.0,90,0,Walters
4,45,0,0.0,8,81,Jonathan,2,0.0,63,0.0,7,141,2,65,12813,16,2012/13,12,3,383,0,3303,0,3,0.0,90,0,Walters
8,42,0,0.0,5,81,Jonathan,0,0.0,61,0.0,8,83,1,65,12813,3,2013/14,5,3,370,0,2233,65,3,0.0,90,1,Walters
5,28,0,0.0,8,81,Jonathan,0,0.0,51,0.0,9,125,0,55,12813,8,2014/15,6,6,486,0,2419,350,3,0.0,90,0,Walters
1,23,0,0.0,5,81,Jonathan,0,0.0,56,0.0,10,87,0,60,12813,6,2015/16,7,2,312,0,1728,226,3,0.0,90,0,Walters
1,22,0,294.0,4,81,Jonathan,0,198.7,53,98.0,11,72,0,60,12813,3,2016/17,6,3,0,0,1304,195,3,487.0,90,0,Walters
0,2,0,1.2,0,81,Jonathan,0,0.7,51,1.1,12,3,0,55,12813,0,2017/18,0,0,0,0,36,3,3,12.0,90,0,Walters
1,22,0,0.0,1,82,Jack,0,0.0,40,0.0,4,24,0,40,40145,0,2009/10,0,3,0,0,773,0,3,0.0,90,0,Cork
1,30,0,0.0,0,82,Jack,0,0.0,44,0.0,7,67,0,45,40145,3,2012/13,7,1,287,0,2426,0,3,0.0,90,0,Cork
5,26,0,0.0,0,82,Jack,0,0.0,41,0.0,8,53,0,45,40145,0,2013/14,6,2,243,0,1728,96,3,0.0,90,0,Cork
1,19,0,0.0,3,82,Jack,0,0.0,43,0.0,9,74,0,45,40145,3,2014/15,8,1,290,0,1805,386,3,0.0,90,0,Cork
3,31,0,0.0,1,82,Jack,1,0.0,46,0.0,10,79,0,50,40145,4,2015/16,8,2,376,0,2546,511,3,0.0,90,0,Cork
7,51,0,331.2,0,82,Jack,2,222.0,46,71.6,11,50,0,50,40145,0,2016/17,3,1,0,0,2232,348,3,168.0,90,0,Cork
7,39,0,589.6,2,82,Jack,0,332.8,45,119.0,12,100,0,45,40145,6,2017/18,12,1,0,0,3420,533,3,265.0,90,0,Cork
0,36,0,0.0,3,83,Aaron,0,0.0,74,0.0,1,98,0,75,17349,8,2006/07,0,8,0,0,1974,0,3,0.0,90,0,Lennon
1,32,0,0.0,2,83,Aaron,0,0.0,74,0.0,2,95,0,75,17349,8,2007/08,0,6,0,0,2129,0,3,0.0,90,0,Lennon
2,30,0,0.0,5,83,Aaron,0,0.0,68,0.0,3,128,0,70,17349,16,2008/09,0,6,0,0,2522,0,3,0.0,90,0,Lennon
1,25,0,0.0,3,83,Aaron,0,0.0,79,0.0,4,103,0,75,17349,11,2009/10,0,10,0,0,1801,0,3,0.0,90,0,Lennon
1,26,0,0.0,3,83,Aaron,0,0.0,73,0.0,5,99,0,80,17349,10,2010/11,8,3,0,0,2361,0,3,0.0,90,0,Lennon
1,21,0,0.0,3,83,Aaron,0,0.0,72,0.0,6,89,0,75,17349,7,2011/12,5,8,291,0,1571,0,3,0.0,90,0,Lennon
1,32,0,0.0,4,83,Aaron,0,0.0,71,0.0,7,130,0,70,17349,10,2012/13,11,8,469,0,2823,0,3,0.0,90,0,Lennon
1,40,0,0.0,1,83,Aaron,0,0.0,73,0.0,8,81,0,75,17349,1,2013/14,9,5,387,0,2177,97,3,0.0,90,0,Lennon
3,16,0,0.0,2,83,Aaron,0,0.0,62,0.0,9,62,0,65,17349,4,2014/15,6,3,225,0,1347,210,3,0.0,90,0,Lennon
1,25,0,0.0,5,83,Aaron,0,0.0,54,0.0,10,80,0,60,17349,7,2015/16,5,1,278,0,1538,319,3,0.0,90,0,Lennon
0,5,0,78.0,0,83,Aaron,0,93.4,55,22.3,11,22,0,60,17349,0,2016/17,2,1,0,0,509,104,3,54.0,90,0,Lennon
2,30,0,232.2,0,83,Aaron,0,203.2,54,73.3,12,65,0,55,17349,0,2017/18,6,4,0,0,1906,204,3,297.0,90,0,Lennon
0,0,0,0.0,0,84,Sam,0,0.0,42,0.0,4,5,0,45,40399,0,2009/10,0,0,0,0,48,0,4,0.0,90,0,Vokes
0,0,0,0.0,0,84,Sam,0,0.0,45,0.0,5,2,0,45,40399,0,2010/11,0,0,0,0,31,0,4,0.0,90,0,Vokes
1,1,0,0.0,0,84,Sam,0,0.0,45,0.0,6,6,0,45,40399,0,2011/12,0,1,-3,0,65,0,4,0.0,90,0,Vokes
0,5,0,0.0,0,84,Sam,0,0.0,53,0.0,9,19,0,55,40399,0,2014/15,2,0,57,0,567,48,4,0.0,90,0,Vokes
0,34,0,500.0,10,84,Sam,0,248.1,57,164.6,11,121,0,60,40399,12,2016/17,5,4,0,0,2064,394,4,907.0,90,0,Vokes
3,16,0,208.4,4,84,Sam,0,128.0,57,71.1,12,63,0,60,40399,7,2017/18,2,2,0,0,977,170,4,384.0,90,0,Vokes
4,38,0,0.0,5,85,Ashley,0,0.0,44,0.0,9,88,0,45,44699,8,2014/15,6,2,294,0,2418,231,4,0.0,90,1,Barnes
6,27,0,328.8,6,85,Ashley,0,277.1,46,125.5,11,81,0,45,44699,10,2016/17,6,3,0,0,1774,241,4,663.0,90,1,Barnes
10,23,0,407.2,9,85,Ashley,0,274.8,53,145.8,12,92,0,55,44699,9,2017/18,5,0,0,0,2150,290,4,797.0,90,0,Barnes
0,3,0,7.2,0,86,Nahki,0,3.5,49,4.7,12,9,0,50,92383,0,2017/18,0,0,0,0,46,20,4,37.0,90,0,Wells
0,0,0,0.0,0,87,Chris,0,0.0,40,0.0,3,2,0,40,60689,0,2008/09,0,0,0,0,17,0,4,0.0,90,0,Wood
0,0,0,0.0,0,87,Chris,0,0.0,41,0.0,5,1,0,45,60689,0,2010/11,0,0,0,0,9,0,4,0.0,90,0,Wood
0,3,0,0.0,1,87,Chris,0,0.0,43,0.0,9,11,0,45,60689,0,2014/15,0,0,15,0,114,26,4,0.0,90,0,Wood
1,11,0,442.0,10,87,Chris,0,203.5,62,133.8,12,104,0,65,60689,20,2017/18,10,1,0,0,1621,314,4,692.0,90,0,Wood
0,0,0,0.0,0,485,Anders,0,0.0,45,0.0,5,0,0,45,39725,0,2010/11,0,0,0,0,0,0,1,0.0,90,0,Lindegaard
0,4,20,0.0,0,485,Anders,0,0.0,40,0.0,6,44,0,45,39725,0,2011/12,6,0,130,0,720,0,1,0.0,90,0,Lindegaard
0,17,20,0.0,0,485,Anders,0,0.0,51,0.0,7,26,0,55,39725,0,2012/13,2,0,119,0,900,0,1,0.0,90,0,Lindegaard
0,0,4,0.0,0,485,Anders,0,0.0,47,0.0,8,7,0,50,39725,0,2013/14,1,0,17,0,90,8,1,0.0,90,0,Lindegaard
0,0,0,0.0,0,485,Anders,0,0.0,48,0.0,9,0,0,50,39725,0,2014/15,0,0,0,0,0,0,1,0.0,90,0,Lindegaard
0,0,0,0.0,0,485,Anders,0,0.0,43,0.0,10,0,0,45,39725,0,2015/16,0,0,0,0,0,0,1,0.0,90,0,Lindegaard
0,0,0,0.0,0,485,Anders,0,0.0,40,0.0,12,0,0,40,39725,0,2017/18,0,0,0,0,0,0,1,0.0,90,0,Lindegaard
0,0,3,0.0,0,490,Joe,0,0.0,36,0.0,1,7,0,35,15749,0,2006/07,0,0,0,0,90,0,1,0.0,90,0,Hart
0,34,104,0.0,0,490,Joe,0,0.0,42,0.0,2,103,0,40,15749,3,2007/08,0,0,0,1,2340,0,1,0.0,90,0,Hart
0,31,68,0.0,0,490,Joe,0,0.0,45,0.0,3,75,0,50,15749,0,2008/09,0,0,0,0,1998,0,1,0.0,90,0,Hart
3,42,140,0.0,0,490,Joe,0,0.0,48,0.0,4,140,0,40,15749,9,2009/10,0,0,0,0,3240,0,1,0.0,90,0,Hart
1,33,115,0.0,0,490,Joe,0,0.0,69,0.0,5,175,0,60,15749,4,2010/11,18,1,0,1,3420,0,1,0.0,90,0,Hart
0,29,99,0.0,0,490,Joe,0,0.0,68,0.0,6,166,0,70,15749,4,2011/12,17,0,525,1,3420,0,1,0.0,90,0,Hart
1,34,75,0.0,0,490,Joe,0,0.0,69,0.0,7,158,0,70,15749,1,2012/13,18,0,482,1,3420,0,1,0.0,90,0,Hart
1,30,71,0.0,0,490,Joe,0,0.0,61,0.0,8,117,0,65,15749,2,2013/14,13,0,381,0,2790,140,1,0.0,90,0,Hart
1,34,87,0.0,0,490,Joe,0,0.0,61,0.0,9,142,0,60,15749,3,2014/15,14,0,414,1,3240,558,1,0.0,90,0,Hart
0,36,71,0.0,0,490,Joe,0,0.0,56,0.0,10,134,0,55,15749,3,2015/16,15,0,360,0,3109,612,1,0.0,90,0,Hart
0,0,0,0.0,0,490,Joe,0,0.0,53,0.0,11,0,0,55,15749,0,2016/17,0,0,0,0,0,0,1,0.0,90,0,Hart
0,39,54,382.8,0,490,Joe,0,20.0,42,40.2,12,59,0,45,15749,3,2017/18,4,1,0,1,1710,341,1,0.0,90,0,Hart
4,53,0,818.4,1,491,Ben,0,55.7,49,112.2,11,121,0,45,83312,14,2016/17,11,1,0,0,3420,682,2,248.0,90,0,Gibson
0,12,0,0.0,3,495,Matej,0,0.0,51,0.0,8,59,0,55,81183,7,2013/14,1,4,159,0,674,63,4,0.0,90,0,Vydra
0,0,0,0.0,0,495,Matej,0,0.0,48,0.0,10,0,0,50,81183,0,2015/16,0,0,0,0,0,0,4,0.0,90,0,Vydra
0,0,0,0.0,0,495,Matej,0,0.3,45,0.0,11,1,0,45,81183,0,2016/17,0,0,0,0,3,3,4,0.0,90,0,Vydra
0,0,0,0.0,0,534,Dwight,0,0.0,45,0.0,12,1,0,45,433154,0,2017/18,0,0,0,0,1,3,3,0.0,90,0,McNeil
7,25,0,0.0,1,33,Harry,0,0.0,47,0.0,10,42,0,50,48615,1,2015/16,4,0,188,0,1662,279,3,0.0,97,0,Arter
11,62,0,482.0,1,33,Harry,0,533.0,50,135.4,11,84,1,50,48615,6,2016/17,9,4,0,0,2956,513,3,343.0,97,1,Arter
4,13,0,146.0,1,33,Harry,0,76.1,47,29.2,12,27,0,50,48615,0,2017/18,3,0,0,0,959,156,3,69.0,97,0,Arter
0,0,0,0.0,0,88,Neil,0,0.0,40,0.0,5,0,0,40,88734,0,2010/11,0,0,0,0,0,0,1,0.0,97,0,Etheridge
0,0,0,0.0,0,88,Neil,0,0.0,45,0.0,6,0,0,45,88734,0,2011/12,0,0,0,0,0,0,1,0.0,97,0,Etheridge
0,0,0,0.0,0,88,Neil,0,0.0,40,0.0,7,0,0,40,88734,0,2012/13,0,0,0,0,0,0,1,0.0,97,0,Etheridge
0,0,0,0.0,0,88,Neil,0,0.0,40,0.0,8,0,0,40,88734,0,2013/14,0,0,0,0,0,0,1,0.0,97,0,Etheridge
0,26,0,0.0,2,90,Sean,0,0.0,38,0.0,7,55,0,40,49982,7,2012/13,3,1,183,0,1327,0,2,0.0,97,0,Morrison
0,0,0,0.0,0,93,Matthew,0,0.0,40,0.0,1,0,0,40,27698,0,2006/07,0,0,0,0,0,0,2,0.0,97,0,Connolly
0,8,1,0.0,0,93,Matthew,0,0.0,39,0.0,6,12,0,40,27698,0,2011/12,1,0,41,0,490,0,2,0.0,97,0,Connolly
0,0,0,0.0,0,93,Matthew,0,0.0,40,0.0,7,0,0,40,27698,0,2012/13,0,0,0,0,0,0,2,0.0,97,0,Connolly
2,4,0,0.0,0,93,Matthew,0,0.0,39,0.0,8,6,0,45,27698,0,2013/14,1,0,43,0,270,10,2,0.0,97,0,Connolly
0,1,0,0.0,0,94,Joe,0,0.0,40,0.0,3,1,0,40,56981,0,2008/09,0,0,0,0,45,0,2,0.0,97,0,Bennett
2,46,0,0.0,0,94,Joe,0,0.0,44,0.0,7,28,0,45,56981,0,2012/13,0,2,163,0,1856,0,2,0.0,97,1,Bennett
2,2,0,0.0,0,94,Joe,0,0.0,42,0.0,8,14,0,45,56981,0,2013/14,2,0,24,0,243,16,2,0.0,97,0,Bennett
0,0,0,0.0,0,94,Joe,0,0.0,45,0.0,9,0,0,45,56981,0,2014/15,0,0,0,0,0,0,2,0.0,97,0,Bennett
0,0,0,0.0,0,94,Joe,0,0.0,40,0.0,10,0,0,40,56981,0,2015/16,0,0,0,0,0,0,2,0.0,97,0,Bennett
4,7,0,0.0,0,96,Ashley Darel Jazz,0,0.0,44,0.0,6,13,0,45,73459,0,2011/12,3,0,56,0,577,0,2,0.0,97,0,Richards
0,0,0,0.0,0,96,Ashley Darel Jazz,0,0.0,43,0.0,7,0,0,45,73459,0,2012/13,0,0,1,0,0,0,2,0.0,97,0,Richards
0,0,0,0.0,0,96,Ashley Darel Jazz,0,0.0,39,0.0,8,0,0,40,73459,0,2013/14,0,0,0,0,0,0,2,0.0,97,0,Richards
1,12,0,0.0,0,96,Ashley Darel Jazz,0,0.0,40,0.0,9,24,0,40,73459,2,2014/15,2,1,70,0,636,128,2,0.0,97,0,Richards
0,3,1,0.0,0,97,Greg,0,0.0,45,0.0,1,4,0,45,14927,0,2006/07,0,0,0,0,181,0,2,0.0,97,0,Halford
1,14,0,0.0,0,97,Greg,0,0.0,38,0.0,2,11,0,45,14927,0,2007/08,0,0,0,0,675,0,2,0.0,97,1,Halford
2,21,0,0.0,0,97,Greg,0,0.0,39,0.0,4,26,0,45,14927,2,2009/10,0,0,0,0,895,0,2,0.0,97,0,Halford
1,0,0,0.0,0,97,Greg,0,0.0,39,0.0,5,1,0,40,14927,0,2010/11,0,0,0,0,24,0,2,0.0,97,0,Halford
0,15,0,0.0,0,99,David Junior,0,0.0,45,0.0,4,31,0,45,49806,2,2009/10,0,0,0,0,952,0,3,0.0,97,0,Hoilett
2,26,0,0.0,5,99,David Junior,0,0.0,40,0.0,5,71,0,45,49806,10,2010/11,4,1,0,0,1494,0,3,0.0,97,0,Hoilett
5,65,0,0.0,7,99,David Junior,0,0.0,52,0.0,6,119,1,60,49806,14,2011/12,3,6,325,0,2948,0,3,0.0,97,0,Hoilett
1,28,0,0.0,2,99,David Junior,0,0.0,56,0.0,7,62,0,65,49806,5,2012/13,0,3,110,0,1456,0,3,0.0,97,0,Hoilett
2,22,0,0.0,0,99,David Junior,0,0.0,43,0.0,9,30,0,50,49806,0,2014/15,2,1,50,0,886,59,3,0.0,97,0,Hoilett
1,33,0,0.0,1,102,Aron,0,0.0,45,0.0,8,54,0,50,49845,2,2013/14,3,2,155,0,1538,52,3,0.0,97,0,Gunnarsson
1,32,0,0.0,8,103,Anthony,0,0.0,51,0.0,6,113,0,50,40451,16,2011/12,4,1,344,0,1975,0,3,0.0,97,0,Pilkington
2,34,0,0.0,5,103,Anthony,0,0.0,55,0.0,7,104,0,60,40451,13,2012/13,6,3,342,0,2157,0,3,0.0,97,0,Pilkington
2,19,0,0.0,1,103,Anthony,0,0.0,52,0.0,8,35,0,55,40451,2,2013/14,4,1,90,0,829,23,3,0.0,97,0,Pilkington
0,0,0,0.0,0,105,Danny,0,0.0,45,0.0,4,2,0,45,75826,0,2009/10,0,0,0,0,18,0,3,0.0,97,0,Ward
0,0,0,0.0,0,105,Danny,0,0.0,45,0.0,5,0,0,45,75826,0,2010/11,0,0,0,0,0,0,3,0.0,97,0,Ward
1,5,0,0.0,0,106,Josh,0,0.0,45,0.0,8,8,0,45,114245,0,2013/14,0,0,7,0,139,7,3,0.0,97,0,Murphy
0,0,0,0.0,0,467,Greg,0,0.0,40,0.0,4,2,0,40,80792,0,2009/10,0,0,0,0,3,0,2,0.0,97,0,Cunninghamm
0,0,0,0.0,0,537,Brian,0,0.0,40,0.0,6,0,0,40,10589,0,2011/12,0,0,0,0,0,0,1,0.0,97,0,Murphy
0,0,0,0.0,0,537,Brian,0,0.0,40,0.0,7,0,0,40,10589,0,2012/13,0,0,0,0,0,0,1,0.0,97,0,Murphy
0,0,0,0.0,0,537,Brian,0,0.0,39,0.0,9,0,0,40,10589,0,2014/15,0,0,0,0,0,0,1,0.0,97,0,Murphy
1,30,75,0.0,0,111,Thibaut,0,0.0,59,0.0,9,121,0,60,60772,1,2014/15,12,0,384,0,2813,480,1,0.0,8,0,Courtois
1,31,67,0.0,0,111,Thibaut,0,0.0,53,0.0,10,69,0,55,60772,1,2015/16,5,0,230,1,2018,388,1,0.0,8,2,Courtois
1,28,69,517.6,0,111,Thibaut,0,0.0,59,52.0,11,141,0,55,60772,0,2016/17,16,0,0,0,3240,623,1,0.0,8,0,Courtois
2,34,77,549.0,0,111,Thibaut,0,0.0,53,55.2,12,136,0,55,60772,4,2017/18,15,0,0,0,3150,635,1,0.0,8,0,Courtois
0,4,6,0.0,0,112,Willy,0,0.0,51,0.0,9,3,0,55,20310,0,2014/15,0,0,30,0,180,24,1,0.0,8,0,Caballero
0,5,15,0.0,0,112,Willy,0,0.0,48,0.0,10,12,0,50,20310,0,2015/16,1,0,45,0,311,67,1,0.0,8,0,Caballero
0,13,31,266.6,0,112,Willy,0,0.0,48,26.8,11,64,0,50,20310,1,2016/17,6,0,0,1,1452,295,1,0.0,8,0,Caballero
0,4,7,55.2,0,112,Willy,0,0.0,48,5.5,12,11,0,50,20310,0,2017/18,1,0,0,0,270,54,1,0.0,8,0,Caballero
4,24,0,0.0,0,113,César,1,0.0,56,0.0,7,100,0,60,41328,8,2012/13,9,6,385,0,2199,0,2,0.0,8,0,Azpilicueta
1,19,0,0.0,0,113,César,0,0.0,57,0.0,8,109,0,60,41328,4,2013/14,13,1,387,0,2325,166,2,0.0,8,0,Azpilicueta
1,21,0,0.0,0,113,César,0,0.0,62,0.0,9,132,0,60,41328,19,2014/15,14,3,438,0,2481,627,2,0.0,8,1,Azpilicueta
7,50,0,0.0,2,113,César,0,0.0,58,0.0,10,124,0,60,41328,15,2015/16,8,5,470,0,3199,760,2,0.0,8,0,Azpilicueta
4,33,0,792.8,1,113,César,0,422.8,64,136.8,11,170,0,60,41328,22,2016/17,16,5,0,0,3420,872,2,150.0,8,0,Azpilicueta
1,38,0,967.4,2,113,César,1,535.7,69,167.5,12,175,0,65,41328,25,2017/18,15,6,0,0,3330,913,2,168.0,8,0,Azpilicueta
3,26,0,0.0,0,114,Gary,0,0.0,37,0.0,1,51,0,40,19419,0,2006/07,0,0,0,0,1745,0,2,0.0,8,0,Cahill
0,19,0,0.0,0,114,Gary,0,0.0,41,0.0,2,50,0,45,19419,6,2007/08,0,1,0,0,1193,0,2,0.0,8,0,Cahill
1,46,0,0.0,3,114,Gary,0,0.0,47,0.0,3,124,0,45,19419,19,2008/09,0,4,0,0,2970,0,2,0.0,8,0,Cahill
3,55,0,0.0,5,114,Gary,0,0.0,47,0.0,4,88,0,50,19419,16,2009/10,0,1,0,0,2610,0,2,0.0,8,0,Cahill
7,53,0,0.0,3,114,Gary,0,0.0,56,0.0,5,105,0,55,19419,23,2010/11,5,0,0,0,3213,0,2,0.0,8,1,Cahill
4,50,0,0.0,3,114,Gary,0,0.0,54,0.0,6,84,0,55,19419,11,2011/12,6,0,372,0,2492,0,2,0.0,8,1,Cahill
1,32,0,0.0,2,114,Gary,0,0.0,60,0.0,7,94,0,65,19419,10,2012/13,6,3,430,0,2219,0,2,0.0,8,0,Cahill
2,19,0,0.0,1,114,Gary,0,0.0,63,0.0,8,147,0,60,19419,18,2013/14,16,2,405,0,2624,210,2,0.0,8,0,Cahill
5,30,0,0.0,1,114,Gary,0,0.0,63,0.0,9,130,0,65,19419,9,2014/15,14,1,499,0,2986,641,2,0.0,8,0,Cahill
2,38,0,0.0,2,114,Gary,0,0.0,61,0.0,10,53,0,65,19419,0,2015/16,2,1,283,0,1957,357,2,0.0,8,0,Cahill
5,29,0,831.6,6,114,Gary,1,100.8,67,133.3,11,178,0,60,19419,15,2016/17,17,0,0,0,3296,778,2,400.0,8,0,Cahill
1,27,0,496.6,0,114,Gary,0,55.6,62,65.4,12,74,0,65,19419,2,2017/18,9,0,0,0,2082,447,2,99.0,8,1,Cahill
3,5,0,0.0,0,115,Marcos,0,0.0,40,0.0,5,7,0,45,82263,0,2010/11,1,0,0,0,360,0,2,0.0,8,0,Alonso
0,7,0,0.0,1,115,Marcos,0,0.0,39,0.0,6,14,0,40,82263,3,2011/12,0,0,58,0,331,0,2,0.0,8,0,Alonso
4,22,0,0.0,0,115,Marcos,0,0.0,45,0.0,8,52,0,45,82263,6,2013/14,6,2,200,0,1440,75,2,0.0,8,1,Alonso
2,19,0,618.2,6,115,Marcos,0,420.4,69,157.6,11,177,0,60,82263,11,2016/17,15,5,0,0,2693,675,2,536.0,8,0,Alonso
6,30,0,697.8,7,115,Marcos,0,549.6,71,207.1,12,165,0,70,82263,15,2017/18,13,2,0,0,2855,650,2,822.0,8,0,Alonso
3,8,0,0.0,2,116,David,0,0.0,65,0.0,5,56,0,60,41270,10,2010/11,4,0,0,0,953,0,2,0.0,8,0,Luiz Moreira Marinho
5,19,0,0.0,2,116,David,0,0.0,62,0.0,6,68,0,65,41270,3,2011/12,5,2,256,0,1651,0,2,0.0,8,0,Luiz Moreira Marinho
8,23,0,0.0,2,116,David,1,0.0,67,0.0,7,122,0,65,41270,6,2012/13,14,2,381,0,2632,0,2,0.0,8,0,Luiz Moreira Marinho
6,10,0,0.0,0,116,David,0,0.0,60,0.0,8,53,0,65,41270,4,2013/14,5,1,190,0,1360,74,2,0.0,8,0,Luiz Moreira Marinho
6,26,0,651.0,1,116,David,0,158.1,62,109.1,11,132,0,60,41270,10,2016/17,15,1,0,0,2954,675,2,280.0,8,0,Luiz Moreira Marinho
3,13,0,210.2,1,116,David,0,22.3,57,29.6,12,32,0,60,41270,0,2017/18,3,2,0,0,838,186,2,65.0,8,1,Luiz Moreira Marinho
0,11,0,0.0,1,117,Victor,0,0.0,44,0.0,4,29,0,55,49013,0,2009/10,0,3,0,0,442,0,2,0.0,8,0,Moses
1,16,0,0.0,1,117,Victor,0,0.0,45,0.0,5,42,0,50,49013,0,2010/11,1,3,0,0,815,0,2,0.0,8,0,Moses
4,59,0,0.0,6,117,Victor,0,0.0,56,0.0,6,140,0,50,49013,16,2011/12,8,6,352,0,3212,0,2,0.0,8,0,Moses
0,11,0,0.0,1,117,Victor,0,0.0,62,0.0,7,56,0,70,49013,4,2012/13,8,1,145,0,1214,0,2,0.0,8,0,Moses
1,12,0,0.0,1,117,Victor,0,0.0,51,0.0,8,33,0,65,49013,3,2013/14,1,0,100,0,652,23,2,0.0,8,0,Moses
3,19,0,0.0,3,117,Victor,0,0.0,50,0.0,9,66,0,55,49013,3,2014/15,5,4,293,0,1444,206,2,0.0,8,0,Moses
0,19,0,0.0,1,117,Victor,0,0.0,49,0.0,10,46,0,55,49013,0,2015/16,1,4,127,0,979,127,2,0.0,8,0,Moses
4,15,0,528.6,3,117,Victor,0,456.2,55,166.7,11,105,0,55,49013,6,2016/17,17,3,0,0,2485,476,2,683.0,8,0,Moses
3,20,0,417.0,3,117,Victor,0,358.1,65,125.9,12,131,0,65,49013,9,2017/18,11,6,0,0,2109,486,2,482.0,8,0,Moses
4,22,0,546.6,2,118,Antonio,0,83.0,58,84.8,12,115,0,60,102380,8,2017/18,12,1,0,0,2336,557,2,217.0,8,0,Rüdiger
0,0,0,0.0,0,119,Andreas,0,0.0,40,0.0,7,0,0,40,135363,0,2012/13,0,0,0,0,0,0,2,0.0,8,0,Christensen
0,0,0,0.0,0,119,Andreas,0,0.0,45,0.0,9,1,0,45,135363,0,2014/15,0,0,2,0,13,2,2,0.0,8,0,Christensen
0,0,0,0.0,0,119,Andreas,0,0.0,45,0.0,10,0,0,45,135363,0,2015/16,0,0,0,0,0,0,2,0.0,8,0,Christensen
0,23,0,466.6,0,119,Andreas,0,66.5,53,64.3,12,79,0,55,135363,4,2017/18,8,0,0,0,2067,475,2,109.0,8,0,Christensen
0,15,0,255.2,1,120,Davide,0,245.3,59,82.6,12,58,0,60,105700,1,2017/18,5,1,0,0,1087,226,2,329.0,8,0,Zappacosta
0,4,0,61.8,0,121,Emerson,0,28.7,52,13.8,12,14,0,55,109533,0,2017/18,1,1,0,0,278,68,2,48.0,8,0,Palmieri dos Santos
2,26,0,0.0,9,122,Eden,0,0.0,96,0.0,7,190,0,95,42786,22,2012/13,12,16,613,0,2626,0,3,0.0,8,0,Hazard
2,24,0,0.0,14,122,Eden,0,0.0,104,0.0,8,202,0,95,42786,23,2013/14,14,10,859,0,2890,218,3,0.0,8,0,Hazard
2,30,0,0.0,14,122,Eden,0,0.0,108,0.0,9,233,1,100,42786,42,2014/15,19,10,1002,0,3373,981,3,0.0,8,0,Hazard
2,32,0,0.0,5,122,Eden,0,0.0,109,0.0,10,104,0,115,42786,11,2015/16,5,4,476,0,2193,481,3,0.0,8,0,Hazard
3,29,0,1044.6,16,122,Eden,0,1306.8,105,351.6,11,224,1,100,42786,33,2016/17,17,9,0,0,2985,869,3,1162.0,8,0,Hazard
2,27,0,928.0,12,122,Eden,0,1127.3,105,317.3,12,173,0,105,42786,24,2017/18,12,6,0,0,2417,699,3,1115.0,8,0,Hazard
7,31,0,0.0,2,123,Cesc,0,0.0,90,0.0,1,182,0,80,17878,54,2006/07,0,14,0,0,3185,0,3,0.0,8,0,Fàbregas
9,27,0,0.0,7,123,Cesc,0,0.0,100,0.0,2,205,0,95,17878,43,2007/08,0,20,0,0,2857,0,3,0.0,8,0,Fàbregas
7,27,0,0.0,3,123,Cesc,0,0.0,97,0.0,3,108,0,100,17878,20,2008/09,0,10,0,0,1900,0,3,0.0,8,0,Fàbregas
5,26,0,0.0,15,123,Cesc,0,0.0,117,0.0,4,214,1,105,17878,41,2009/10,0,15,0,0,2188,0,3,0.0,8,0,Fàbregas
5,20,0,0.0,3,123,Cesc,0,0.0,117,0.0,5,128,1,120,17878,28,2010/11,8,13,0,0,1880,0,3,0.0,8,0,Fàbregas
0,0,0,0.0,0,123,Cesc,0,0.0,120,0.0,6,0,0,120,17878,0,2011/12,0,0,0,0,0,0,3,0.0,8,0,Fàbregas
11,28,0,0.0,3,123,Cesc,0,0.0,91,0.0,9,165,0,90,17878,26,2014/15,15,19,755,0,2884,784,3,0.0,8,1,Fàbregas
